trial_id,run_label,suite_id,arm_id,task_id,task_attempt,run_trial_ordinal,raw_reward_present,raw_reward,raw_outcome,execution_validity,activity_subtype,policy_disposition,failure_subtype,termination_subtype,exception_trusted_markers,unclassified_exception,exception_after_substantive_activity,result_reward_present,result_reward_value,result_exception_present,result_exception_type,result_termination_reason,result_status,database_result_consistency,telemetry_status,canonical_completeness,r2_indexed_completeness,r2_read_availability,analyzed_artifact_integrity_status,size_metadata_status,router_observability,classification_confidence,evidence_complete,manual_review_required,manual_review_priority,analyzer_manual_review_priority,evidence_reasons,supporting_artifact_ids,analyzer_version,cost_usd,runtime_seconds,exception_type,database_exception_summary,database_exception_summary_present,database_exception_summary_trusted_markers,bytes_read,oversized_artifacts,unavailable_artifacts,review_reasons,review_strata,trial_link
894e45a9-da91-43d1-821c-d9624610a6dd,router-anthropic-opus/2026-07-01__12-15-57,phase3-full-20,router-anthropic-opus,terminal-bench-2.0:sqlite-db-truncate,3,57,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 1"",""Tool calls: 8"",""Workspace-changing calls: 1"",""Thinking event metadata: 4 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 273971"",""Transcript total input tokens: 273971"",""Transcript output tokens: 8316"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""9557153d-b299-4dba-860f-9b071024eb07"",""50e22386-aea0-4147-b25f-c8352d1f2ab7"",""7730d14e-1de5-444c-8f56-7f00d51fd45b"",""b258d41f-f6be-41fd-abc9-05c8ea35f024"",""9628bf25-3eee-4333-9159-e9f66d4d3b57"",""679314db-3a24-4ee2-affb-4298364947f4""]",artifact-evidence-v1.3.2,0.3969355,154.735014,,,False,[],121581,0,0,headline_task_disagreement,task_disagreement,/trials/894e45a9-da91-43d1-821c-d9624610a6dd
a079188c-0d76-4f1e-8c16-405669e10885,router-anthropic-opus/2026-07-01__12-15-57,phase3-full-20,router-anthropic-opus,terminal-bench-2.0:torch-pipeline-parallelism,1,58,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 4"",""Tool calls: 10"",""Workspace-changing calls: 6"",""Thinking event metadata: 4 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 328985"",""Transcript total input tokens: 328985"",""Transcript output tokens: 20400"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""59a1e17c-6f14-4535-827e-e62022acf08a"",""18005843-4275-41d7-97fb-d78bcb55a09b"",""d9d4e2d8-844c-479f-892b-b9a57411aebd"",""58663345-7ac5-48a3-b918-78504ee6f1b5"",""08408d2a-ac6b-4e6f-875a-cd5bf0c7820a"",""6e3229e6-befe-4daf-8ac2-ca58f62b8522""]",artifact-evidence-v1.3.2,0.72990375,402.716635,,,False,[],254229,0,0,headline_task_disagreement,task_disagreement,/trials/a079188c-0d76-4f1e-8c16-405669e10885
83672d73-d5ba-40db-846f-76532efe1467,router-anthropic-opus/2026-07-01__12-15-57,phase3-full-20,router-anthropic-opus,terminal-bench-2.0:torch-pipeline-parallelism,2,59,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 1"",""Tool calls: 8"",""Workspace-changing calls: 3"",""Thinking event metadata: 4 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 263458"",""Transcript total input tokens: 263458"",""Transcript output tokens: 22289"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""c16d0841-45b4-4da6-9501-0870bfef1c2b"",""510b2785-1cc7-41f6-9469-a96fddd0afdd"",""8f3a2326-261e-40d3-aef8-2c771a6a1e0e"",""e06ccd8a-ac81-4970-aa8b-edd69ff5b94f"",""c7750bd7-c498-4b95-b1e6-43e5314128cf"",""cfc659e7-4146-4125-bf81-15052e20d992""]",artifact-evidence-v1.3.2,0.72687625,423.485767,,,False,[],165928,0,0,headline_task_disagreement,task_disagreement,/trials/83672d73-d5ba-40db-846f-76532efe1467
ea545de0-5cbd-428d-b2dd-3a8d87ce5f2c,router-anthropic-opus/2026-07-01__12-15-57,phase3-full-20,router-anthropic-opus,terminal-bench-2.0:torch-pipeline-parallelism,3,60,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 2"",""Tool calls: 1"",""Workspace-changing calls: 1"",""Thinking event metadata: 2 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 59206"",""Transcript total input tokens: 59206"",""Transcript output tokens: 17018"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""1fe07346-c5e6-45fd-909e-e7a2527e570c"",""37ffa687-654a-4273-96e4-1a4903d585c8"",""dcccc544-8560-41b0-b1ea-59cddfcf7a45"",""76f25c86-37ea-42ff-abc1-2d75021813c7"",""d7ecba57-6853-4653-a55c-a5bb2b3b2e8b"",""14409215-bbbc-4733-9ac4-4d0d43df9255""]",artifact-evidence-v1.3.2,0.48829775,352.118146,,,False,[],122949,0,0,headline_task_disagreement,task_disagreement,/trials/ea545de0-5cbd-428d-b2dd-3a8d87ce5f2c
59cca28a-0e79-4751-9ca4-70b50464bd95,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:build-cython-ext,2,2,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,[],False,False,True,0,True,NonZeroAgentExitCodeError,,,consistent,database_missing_transcript_present,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 0 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: not recorded"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""fbbaee5a-ba01-455c-a790-863e107b5c3b"",""fb6c3fe1-f06f-4952-bb0e-2f524812f929"",""384d3877-b007-4854-bbe4-c076003a5ff1"",""d1222d66-453a-49f5-af46-0d9660872871"",""d4d8331a-7faf-4eef-81f0-40a13b9de7e9"",""505965dc-64bd-47f2-9cdf-3eed9dabacda"",""4df6b992-e0c0-48f7-b721-0f4b43b84dbf""]",artifact-evidence-v1.3.2,,53.287347,exception_info,,False,[],45727,0,0,activity_unknown;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/59cca28a-0e79-4751-9ca4-70b50464bd95
a5947f0d-a1be-41c4-a9d8-b6abca025459,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:cancel-async-tasks,1,4,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,[],False,False,True,0,True,NonZeroAgentExitCodeError,,,consistent,database_missing_transcript_present,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 0 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: not recorded"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""5bde3ef4-e357-46ba-8baf-25ae07b706fe"",""4d4ddb18-90e4-4b85-8df0-3cf8cf62d0c4"",""a16d5c7b-78fa-4301-97e9-ecab7b2c14ab"",""e65d241e-03fa-4a43-9765-c6b36d31eba6"",""1f824e2e-66c5-4ce4-a8fd-30f698c70ef9"",""d6796c1c-476f-4ce2-9383-46942fc5a6bc"",""fcfb6c5f-69fa-407c-8613-8df1dd4386f8""]",artifact-evidence-v1.3.2,,46.951873,exception_info,,False,[],55632,0,0,activity_unknown;headline_task_disagreement;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity;task_disagreement,/trials/a5947f0d-a1be-41c4-a9d8-b6abca025459
280ebce0-99d7-4254-b931-053bf8e31028,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:cancel-async-tasks,2,5,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 2"",""Tool calls: 1"",""Workspace-changing calls: 1"",""Thinking event metadata: 29 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 57047"",""Transcript total input tokens: 57047"",""Transcript output tokens: 2472"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""f9875b55-351f-4f34-809e-04ac266f4d89"",""b5d4439b-d4da-4bec-b271-452153320c00"",""6a12485b-2c05-453f-b518-060dda2679eb"",""a9344541-4e18-40cb-a6c5-67b1ebfe1bc6"",""90b3f5cc-a10e-4580-9b8c-37abc2f1de82"",""f7f8f967-abbc-4f94-9bca-729ae044118c""]",artifact-evidence-v1.3.2,0.13896475,99.881239,,,False,[],52263,0,0,headline_task_disagreement,task_disagreement,/trials/280ebce0-99d7-4254-b931-053bf8e31028
a6d393de-3fbb-4759-84f3-21becc314780,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:cancel-async-tasks,3,6,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 2"",""Tool calls: 1"",""Workspace-changing calls: 1"",""Thinking event metadata: 42 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 57023"",""Transcript total input tokens: 57023"",""Transcript output tokens: 2549"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""be5a9266-ff50-4b3a-9dbe-c0283c094e44"",""87b29496-963c-4f77-86b7-7442cca9b646"",""b3c43b03-5028-4495-95f6-543134f2b16e"",""b85092f6-53bd-4bf4-9fe5-3246e4c1475f"",""06b14c20-2b5e-4591-8417-fdc13fde8bb4"",""facdd13c-d5c5-4939-87fc-25907ae9c734""]",artifact-evidence-v1.3.2,0.14073975,98.585977,,,False,[],55833,0,0,headline_task_disagreement,task_disagreement,/trials/a6d393de-3fbb-4759-84f3-21becc314780
f13d0edb-1527-4f80-88cb-f2159a4c52fb,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:configure-git-webserver,3,9,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,[],False,False,True,0,True,NonZeroAgentExitCodeError,,,consistent,database_missing_transcript_present,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 0 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: not recorded"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""0d269f64-7c42-4b8a-8939-af0f5fb0156c"",""cfe2937f-0999-4a2b-8daa-04978aa95237"",""5d15fbed-caba-4bbf-8a01-6e95b5eb3bff"",""7e620725-320a-4a81-86af-ceb40f81cb48"",""e0fcbb1c-39e6-46f8-b9f0-92f1a49a979f"",""222c1489-2dbf-48c1-aab1-cfb9525a50ee"",""471b5d85-3861-483d-93d3-e774f0b57e4d""]",artifact-evidence-v1.3.2,,50.848638,exception_info,,False,[],26478,0,0,activity_unknown;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/f13d0edb-1527-4f80-88cb-f2159a4c52fb
a85084ab-e5ac-4c72-97ab-585cb017898e,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:custom-memory-heap-crash,1,10,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 16"",""Tool calls: 94"",""Workspace-changing calls: 43"",""Thinking event metadata: 1459 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 5469444"",""Transcript total input tokens: 5574993"",""Transcript output tokens: 3522"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""513e1781-9416-496e-a4b3-2f4f1acbbd62"",""066405cf-d402-4a62-a73d-0d057ebcbd86"",""502d705e-be23-46d3-a984-d5fd072a4766"",""d45ee084-1059-462d-85bd-2d75b6ef94f7"",""51bce41e-ce40-4a32-a63f-b00b376814fe"",""7c22906c-aec9-432b-aa76-144329cd556d"",""4ce0996d-b325-41e7-b2d0-012d3bf16669""]",artifact-evidence-v1.3.2,,1932.573769,exception_info,,False,[],2219401,0,0,telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/a85084ab-e5ac-4c72-97ab-585cb017898e
4510bdd1-6576-4837-ba14-7adc08600271,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:custom-memory-heap-crash,2,11,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,[],False,True,True,0,True,NonZeroAgentExitCodeError,,,consistent,consistent,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 10"",""Tool calls: 30"",""Workspace-changing calls: 7"",""Thinking event metadata: 1372 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 877832"",""Transcript total input tokens: 877832"",""Transcript output tokens: 78736"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""a38092c0-a94d-4de0-8050-9fb83996b853"",""0681e621-a114-4509-a782-514e08961713"",""216e0bdf-7a61-4eaf-8a35-bb15fe63ff28"",""2f64eb45-f308-4648-b2c3-b4331c3c2b12"",""6db673bb-a954-4678-a478-88bbc8d9cbb9"",""63b7832b-8a96-4ee5-be4b-02fc174f61de"",""d1684d29-40ad-4a77-a034-146757c7cfe3""]",artifact-evidence-v1.3.2,2.84082075,1397.117233,exception_info,,False,[],1338858,0,0,high_cost_failure;timeout,correctness_anomaly;high_cost_failure,/trials/4510bdd1-6576-4837-ba14-7adc08600271
cb4c8c9a-16ab-44a6-bd63-801534e39ee4,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:fix-code-vulnerability,2,14,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,[],False,False,True,0,True,NonZeroAgentExitCodeError,,,consistent,database_missing_transcript_present,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 0 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: not recorded"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""356633cf-9376-4f7a-bdda-1ce268568f9f"",""044d8265-1d2b-4b9a-a857-7610654220d4"",""91183995-39b0-4e52-8cad-7031d4d9e4c7"",""d76497be-70da-4a95-b3c8-db85a9a42806"",""69bed6eb-667d-4950-8a2e-4899c1db889d"",""28a9a3fc-8716-453f-869c-0e9944820580"",""2d5ed546-ac9d-435b-8494-6f1939cc11fe""]",artifact-evidence-v1.3.2,,50.966959,exception_info,,False,[],74987,0,0,activity_unknown;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4
dcbfa760-779e-465b-a552-9b3dab102517,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:git-leak-recovery,3,18,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,[],False,False,True,0,True,NonZeroAgentExitCodeError,,,consistent,database_missing_transcript_present,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 0 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: not recorded"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""d6706e32-e698-4ca5-b568-dae07428d5bc"",""17175da0-c842-4123-863c-f012d3cb8e18"",""e2d49340-c94a-4097-9cc8-647007088ab4"",""1e9119ff-127f-4bcc-830e-b2f36fa79172"",""77d35188-bb27-4b01-9c35-936ba4f85d00"",""1b7470f8-305a-482e-a741-ce7525512fc4"",""27692ea6-ed4f-4d0b-a105-eddabc04ebc4""]",artifact-evidence-v1.3.2,,50.329828,exception_info,,False,[],27563,0,0,activity_unknown;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/dcbfa760-779e-465b-a552-9b3dab102517
1183c317-4ff8-4bfb-ba87-9fe7524c0203,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:llm-inference-batching-scheduler,3,21,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 5"",""Tool calls: 9"",""Workspace-changing calls: 3"",""Thinking event metadata: 2127 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 260316"",""Transcript total input tokens: 260316"",""Transcript output tokens: 92"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""eccce5a9-1a15-47b5-81d4-c7b6943380f3"",""7853c97b-95f5-4fd9-bf09-d4118f9094a2"",""2f9915a3-0312-41e2-998d-c2deb976023a"",""a28f7603-048a-447e-b9f2-01108614f181"",""8793ae5c-a0bf-4813-ba19-4f24e8b99f03"",""0890231c-0e28-40a0-b1d1-b67aac5bf7bc"",""6c14f393-ca2c-4776-abd4-262ac4e7f366""]",artifact-evidence-v1.3.2,,1842.422831,exception_info,,False,[],1427757,0,0,telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/1183c317-4ff8-4bfb-ba87-9fe7524c0203
10998537-5bc0-4749-9299-48d16ef26f88,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:model-extraction-relu-logits,1,22,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,[],False,False,True,0,True,NonZeroAgentExitCodeError,,,consistent,database_missing_transcript_present,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 0 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: not recorded"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""036daad0-6b91-4880-a7b4-c36bc9fc37c9"",""b5b1c193-4afb-47b3-a686-2663520cf3ea"",""912957da-1c0d-4a94-ad9f-0b1ba2c5c46f"",""1b91b22b-efda-471e-b8bd-7ea87afdf45b"",""d21d7984-060e-4069-b40a-1909eeb4940d"",""01630a92-7595-44ae-8199-32ced0572e03"",""3cb59b72-4c95-41ec-bb4c-f5e481c4d372""]",artifact-evidence-v1.3.2,,46.554822,exception_info,,False,[],26082,0,0,activity_unknown;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/10998537-5bc0-4749-9299-48d16ef26f88
4f35a1b9-b99b-43a2-a02a-7acfb4b8698e,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:model-extraction-relu-logits,2,23,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 2"",""Tool calls: 1"",""Workspace-changing calls: 0"",""Thinking event metadata: 969 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 28361"",""Transcript total input tokens: 86296"",""Transcript output tokens: 28"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""438f618f-7560-4ad6-abe3-cef5ec49ac03"",""66af29e9-da25-45f5-b9f1-18107482caac"",""51a55e9e-c978-411f-b391-350ed3ef2712"",""27cdd730-84a6-4c8a-afc0-0982813519de"",""b68c09e0-880e-408f-9048-c34e1b4fffb9"",""832be796-cbd0-400b-8f46-edafe12d7027"",""245592ee-7cde-4d70-949d-4b7587998969""]",artifact-evidence-v1.3.2,,945.050534,exception_info,,False,[],548562,0,0,telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/4f35a1b9-b99b-43a2-a02a-7acfb4b8698e
