suite_id	arm_id	run_label	task_id	attempt_index	trial_id	quality_flag	reward	exception_type	exception_summary	runtime_seconds	input_tokens	output_tokens	cost_usd	missing_cost	validity_status	invalid_reason	artifact_count	artifact_types_present	has_result	has_exception	has_agent_transcript	has_trajectory	has_trial_log	has_verifier_stdout	has_verifier_ctrf	has_verifier_reward	first_artifact_dashboard_path	trial_dashboard_path
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:nginx-request-logging	36	c5158856-52cb-428e-8651-84c05d93830a	exception	0	exception_info		49.030267				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/aa8ae2b1-2d4e-481b-acad-bb8c0cb13cd2	/trials/c5158856-52cb-428e-8651-84c05d93830a
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:openssl-selfsigned-cert	37	65f2f7c1-4e43-4e1f-9592-f80dc3e43574	exception	0	exception_info		44.337805				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/bd562d4e-c2b4-4d51-a78d-9a924f094560	/trials/65f2f7c1-4e43-4e1f-9592-f80dc3e43574
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:polyglot-rust-c	43	a23d5970-e9a9-4bbd-833b-4c7e94612c50	exception	0	exception_info		959.517623	28368	32000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/bda875e5-ec15-48c3-be2b-3b4d216b5255	/trials/a23d5970-e9a9-4bbd-833b-4c7e94612c50
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:polyglot-rust-c	45	1f3d875e-1130-4a7c-89e3-673433602229	exception	0	exception_info		60.987463				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/32e6890c-d058-4758-95f8-18f5b0522002	/trials/1f3d875e-1130-4a7c-89e3-673433602229
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:query-optimize	49	1659613d-418a-4622-acbc-333161881d1d	exception	0	exception_info		900.76962				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/73187722-24b4-408c-a7c5-c44742667f0b	/trials/1659613d-418a-4622-acbc-333161881d1d
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:schemelike-metacircular-eval	52	7e7183eb-c4ad-4b2b-b9cb-5e31e6f47158	exception	0	exception_info		3036.183722	5935390	140921		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/12cd1039-e722-464b-9b5d-e6f3a4a88c9d	/trials/7e7183eb-c4ad-4b2b-b9cb-5e31e6f47158
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:schemelike-metacircular-eval	53	91a28679-9597-4849-b549-ff3b103c2bb2	exception	0	exception_info		49.235036				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e280417f-7b7d-4b45-9edd-ee6f063be152	/trials/91a28679-9597-4849-b549-ff3b103c2bb2
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:schemelike-metacircular-eval	54	612e5e12-d33d-407f-b39a-122220baf7f9	exception	0	exception_info		2447.68969	425280	147535		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/012f38cf-b1b2-40a1-b00e-9b08b63b542e	/trials/612e5e12-d33d-407f-b39a-122220baf7f9
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:sqlite-db-truncate	55	331526ac-86aa-43ff-8924-52388b4c9c4b	exception	0	exception_info		54.892823				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e5215ff3-73b2-4915-a82b-2492340837cf	/trials/331526ac-86aa-43ff-8924-52388b4c9c4b
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:torch-pipeline-parallelism	58	a8490ede-113d-4b7e-8a20-abd1da8b0a33	exception	0	exception_info		151.065991				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/53f69502-45f5-4f8e-a491-09601e15a73f	/trials/a8490ede-113d-4b7e-8a20-abd1da8b0a33
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:torch-pipeline-parallelism	60	715283d9-933b-44dc-b0ec-c4e75dcecaf8	exception	0	exception_info		1054.955799	86242	32208		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e719c197-b96c-4efa-bc54-409e8122e72f	/trials/715283d9-933b-44dc-b0ec-c4e75dcecaf8
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:password-recovery	42	c2dd38fc-8bef-4c7b-a183-0d2f06adfb29	exception	0	exception_info		1067.207887	2971141	48803		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/133c5e7f-84e7-4db6-bcdb-2977d741ccfa	/trials/c2dd38fc-8bef-4c7b-a183-0d2f06adfb29
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	43	0974a602-2833-45d7-a9a4-7db245b2aceb	exception	0	exception_info		949.584229	35207	64000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/b4985a7f-efa9-4478-ae6b-b9f37b93607d	/trials/0974a602-2833-45d7-a9a4-7db245b2aceb
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	44	7da41a56-a1ca-4c6a-9f09-5f187a5db4d1	exception	0	exception_info		951.685429	52881	64123		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/3dab6d9a-7d6d-4c64-972f-42ae910e603d	/trials/7da41a56-a1ca-4c6a-9f09-5f187a5db4d1
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	45	2831b3fb-da31-455c-a388-972a28404259	exception	0	exception_info		950.583632	35207	64000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/ad1a599f-99ac-4f2b-92f0-5bcd734b0238	/trials/2831b3fb-da31-455c-a388-972a28404259
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:query-optimize	50	fdbea548-937e-4de0-bbe9-f17853b0ed59	exception		exception_info		2380.542489	229747	6443	0.39685	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/df1d6f10-3dd9-49de-bc0b-cda3c5139e6e	/trials/fdbea548-937e-4de0-bbe9-f17853b0ed59
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	52	62bf2d68-d27f-40a1-9ec2-0461637a13c4	exception	0	exception_info		2445.270802	27843960	221666		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/733625bd-b568-4b21-b268-aa0251a95c67	/trials/62bf2d68-d27f-40a1-9ec2-0461637a13c4
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	53	b9d9329c-8854-44b0-8785-c2ee00d8c2dc	exception	0	exception_info		2627.354251	11968041	227623		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e781e0e2-de3f-480a-aec8-92dfefaeebbc	/trials/b9d9329c-8854-44b0-8785-c2ee00d8c2dc
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	54	853995cc-d989-4780-b740-d65d9acce67b	exception	0	exception_info		2832.883629	11824280	152380		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/98bbf30d-0064-4ba8-8767-f6ba2fe8f98b	/trials/853995cc-d989-4780-b740-d65d9acce67b
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:model-extraction-relu-logits	22	0d107aca-e5d1-4967-a41a-5df098f9acce	exception	0	exception_info		1217.506056	552056	20636		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/4fdc554b-59db-4d45-9f8b-fbf36babf4fd	/trials/0d107aca-e5d1-4967-a41a-5df098f9acce
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:polyglot-rust-c	43	421e8863-8c60-4dbb-a949-bafee4df2c56	exception	0	exception_info		968.326105	922575	75904		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/dc2c379d-80ce-45ba-b0c9-45aa22ec4abb	/trials/421e8863-8c60-4dbb-a949-bafee4df2c56
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:polyglot-rust-c	44	da5b9a19-2277-4058-b390-5fedce0c0e2c	exception	0	exception_info		963.214594	34567	64000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e01838a0-3abd-455f-b1c7-e0e81c4b349e	/trials/da5b9a19-2277-4058-b390-5fedce0c0e2c
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:polyglot-rust-c	45	f5597bb4-23c0-4d3e-9e8f-2e08c22b5e2e	exception	0	exception_info		954.075619	34567	64000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/b516103a-e659-4805-8971-de500e44ddad	/trials/f5597bb4-23c0-4d3e-9e8f-2e08c22b5e2e
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:query-optimize	49	c53ce8df-b3a4-4691-bd67-c1b127e503fa	exception		exception_info		2711.132879	334077	6407	0.430304	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/1f9e44b4-55db-499d-938e-d1e7c1e1734f	/trials/c53ce8df-b3a4-4691-bd67-c1b127e503fa
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:query-optimize	50	80fb3730-2cbe-44b9-aa31-a5d2ac61cf37	exception		exception_info		2428.324425	275369	5707	0.376736	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/a30c4df0-8a8d-49c3-9353-8ebbf9d54ac1	/trials/80fb3730-2cbe-44b9-aa31-a5d2ac61cf37
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:query-optimize	51	8d154ab9-b887-4545-9b83-6c336faadb81	exception		exception_info		2509.123209	623274	10482	0.781812	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/113a2bfc-154f-4da6-a9d5-1c3d8ac4dfba	/trials/8d154ab9-b887-4545-9b83-6c336faadb81
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:build-cython-ext	1	880500f3-b94b-4835-98e7-3a687fcfdd74	exception	0	exception_info		954.91627	879448	3824		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/cfe0a8d3-cbce-4268-bfe6-7799f9a7775c	/trials/880500f3-b94b-4835-98e7-3a687fcfdd74
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:build-cython-ext	2	69e80075-29f6-4f36-be07-223a9003c593	exception	0	exception_info		957.905995	981403	4798		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/c385d759-0396-42f1-867d-b119b483450c	/trials/69e80075-29f6-4f36-be07-223a9003c593
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:configure-git-webserver	7	51534d3d-9a04-4796-b6d5-7d74781c4e11	exception	0	exception_info		949.521909	49876	1285		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/9f0cbaae-db42-48b1-b2ff-da435d9e8d7a	/trials/51534d3d-9a04-4796-b6d5-7d74781c4e11
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:configure-git-webserver	8	a1f70aaa-af0d-43fb-b668-77bbea83530e	exception	0	exception_info		949.334909	210755	800		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/b1eb15b8-0b99-4a47-8f31-40f6540f2292	/trials/a1f70aaa-af0d-43fb-b668-77bbea83530e
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:configure-git-webserver	9	a98bdb16-fbbd-4a1f-9ccb-ecf50a22a656	exception_with_success	1	exception_info		950.891671	144431	1668		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/c2356967-2bd0-44ca-9ac3-e1f7d048806f	/trials/a98bdb16-fbbd-4a1f-9ccb-ecf50a22a656
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:fix-code-vulnerability	15	d946b235-2193-4019-b4af-eb2396f6284f	exception	0	exception_info		948.945989	120743	1671		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/8e658e19-1258-48bc-b01e-0c2b85b9574d	/trials/d946b235-2193-4019-b4af-eb2396f6284f
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:git-leak-recovery	18	67c47000-679e-4ec9-8fa2-b6d0d08b046e	exception	0	exception_info		948.760648	118956	817		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/99779663-00d0-44f6-bfa7-e2d08348fb91	/trials/67c47000-679e-4ec9-8fa2-b6d0d08b046e
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:model-extraction-relu-logits	22	38b6269a-7ec8-4884-be10-a539626ee87f	exception	0	exception_info		975.242857	462144	24158		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/bfa13e4e-bb85-4d80-bfce-6fd2541efa6d	/trials/38b6269a-7ec8-4884-be10-a539626ee87f
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:multi-source-data-merger	33	5b3dfd21-b6af-4903-b2e7-6457dec8fadf	exception_with_success	1	exception_info		957.601715	197657	8330		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/63e19ce0-749c-476f-847a-eb7772787345	/trials/5b3dfd21-b6af-4903-b2e7-6457dec8fadf
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:password-recovery	40	c1d4d4d9-d44f-4440-b257-a0915a48c310	exception	0	exception_info		949.751505	85309	1379		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/9370a079-4398-43f0-93ad-ee56be79e93f	/trials/c1d4d4d9-d44f-4440-b257-a0915a48c310
