suite_id	arm_id	run_label	task_id	attempt_index	trial_id	exception_artifact_id	trial_dashboard_path	exception_artifact_dashboard_path	exception_type	missing_cost	validity_status	invalid_reason	reward	runtime_seconds	r2_uri	size_bytes
phase3-full-20	router-anthropic-opus	router-anthropic-opus/2026-07-01__12-15-57	terminal-bench-2.0:query-optimize	49	c8e2ab43-fa99-48e1-a5dd-9d49b2006cf5	a307a739-1722-482a-94ca-1870a4070a78	/trials/c8e2ab43-fa99-48e1-a5dd-9d49b2006cf5	/artifacts/a307a739-1722-482a-94ca-1870a4070a78	exception_info	true	valid			2732.873817	r2://benchmarking/phase3/raw/router-anthropic-opus/2026-07-01__12-15-57/query-optimize__EfNJR94/exception.txt	4660
phase3-full-20	router-anthropic-opus	router-anthropic-opus/2026-07-01__12-15-57	terminal-bench-2.0:query-optimize	50	dd4c9fae-2693-4c23-88b1-9d52420c2180	09855e25-4730-4b4a-83fa-1e079499bd02	/trials/dd4c9fae-2693-4c23-88b1-9d52420c2180	/artifacts/09855e25-4730-4b4a-83fa-1e079499bd02	exception_info	true	valid			2732.864937	r2://benchmarking/phase3/raw/router-anthropic-opus/2026-07-01__12-15-57/query-optimize__PnBBdnA/exception.txt	4660
phase3-full-20	router-anthropic-opus	router-anthropic-opus/2026-07-01__12-15-57	terminal-bench-2.0:query-optimize	51	5cc05b69-2eca-4cb0-8991-074f52f93ebf	13d8809c-cfdc-46fd-b410-cc482616dce3	/trials/5cc05b69-2eca-4cb0-8991-074f52f93ebf	/artifacts/13d8809c-cfdc-46fd-b410-cc482616dce3	exception_info	true	valid			2733.358968	r2://benchmarking/phase3/raw/router-anthropic-opus/2026-07-01__12-15-57/query-optimize__ppYWjm3/exception.txt	4660
phase3-full-20	router-anthropic-opus	router-anthropic-opus/2026-07-01__12-15-57	terminal-bench-2.0:schemelike-metacircular-eval	53	462871b4-abdc-4159-acba-a0cdae0aace6	8fda990a-bb6a-47a2-83df-2ee80aa80f67	/trials/462871b4-abdc-4159-acba-a0cdae0aace6	/artifacts/8fda990a-bb6a-47a2-83df-2ee80aa80f67	exception_info	true	valid		0	2666.879696	r2://benchmarking/phase3/raw/router-anthropic-opus/2026-07-01__12-15-57/schemelike-metacircular-eval__R2pRtgd/exception.txt	4661
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:build-cython-ext	2	59cca28a-0e79-4751-9ca4-70b50464bd95	384d3877-b007-4854-bbe4-c076003a5ff1	/trials/59cca28a-0e79-4751-9ca4-70b50464bd95	/artifacts/384d3877-b007-4854-bbe4-c076003a5ff1	exception_info	true	valid		0	53.287347	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/build-cython-ext__o487B2z/exception.txt	4742
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:cancel-async-tasks	4	a5947f0d-a1be-41c4-a9d8-b6abca025459	a16d5c7b-78fa-4301-97e9-ecab7b2c14ab	/trials/a5947f0d-a1be-41c4-a9d8-b6abca025459	/artifacts/a16d5c7b-78fa-4301-97e9-ecab7b2c14ab	exception_info	true	valid		0	46.951873	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/cancel-async-tasks__8wAvsGT/exception.txt	3661
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:configure-git-webserver	9	f13d0edb-1527-4f80-88cb-f2159a4c52fb	5d15fbed-caba-4bbf-8a01-6e95b5eb3bff	/trials/f13d0edb-1527-4f80-88cb-f2159a4c52fb	/artifacts/5d15fbed-caba-4bbf-8a01-6e95b5eb3bff	exception_info	true	valid		0	50.848638	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/configure-git-webserver__mncYQHp/exception.txt	3579
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:custom-memory-heap-crash	10	a85084ab-e5ac-4c72-97ab-585cb017898e	502d705e-be23-46d3-a984-d5fd072a4766	/trials/a85084ab-e5ac-4c72-97ab-585cb017898e	/artifacts/502d705e-be23-46d3-a984-d5fd072a4766	exception_info	true	valid		0	1932.573769	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/custom-memory-heap-crash__NZUv5Nz/exception.txt	4607
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:custom-memory-heap-crash	11	4510bdd1-6576-4837-ba14-7adc08600271	216e0bdf-7a61-4eaf-8a35-bb15fe63ff28	/trials/4510bdd1-6576-4837-ba14-7adc08600271	/artifacts/216e0bdf-7a61-4eaf-8a35-bb15fe63ff28	exception_info	false	valid		0	1397.117233	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/custom-memory-heap-crash__tM6VRsj/exception.txt	4103
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:fix-code-vulnerability	14	cb4c8c9a-16ab-44a6-bd63-801534e39ee4	91183995-39b0-4e52-8cad-7031d4d9e4c7	/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4	/artifacts/91183995-39b0-4e52-8cad-7031d4d9e4c7	exception_info	true	valid		0	50.966959	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/fix-code-vulnerability__WLR63pS/exception.txt	7001
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:git-leak-recovery	18	dcbfa760-779e-465b-a552-9b3dab102517	e2d49340-c94a-4097-9cc8-647007088ab4	/trials/dcbfa760-779e-465b-a552-9b3dab102517	/artifacts/e2d49340-c94a-4097-9cc8-647007088ab4	exception_info	true	valid		0	50.329828	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/git-leak-recovery__PiDQe5q/exception.txt	3594
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:llm-inference-batching-scheduler	21	1183c317-4ff8-4bfb-ba87-9fe7524c0203	2f9915a3-0312-41e2-998d-c2deb976023a	/trials/1183c317-4ff8-4bfb-ba87-9fe7524c0203	/artifacts/2f9915a3-0312-41e2-998d-c2deb976023a	exception_info	true	valid		0	1842.422831	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/llm-inference-batching-scheduler__oGjNhd3/exception.txt	4607
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:model-extraction-relu-logits	22	10998537-5bc0-4749-9299-48d16ef26f88	912957da-1c0d-4a94-ad9f-0b1ba2c5c46f	/trials/10998537-5bc0-4749-9299-48d16ef26f88	/artifacts/912957da-1c0d-4a94-ad9f-0b1ba2c5c46f	exception_info	true	valid		0	46.554822	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/model-extraction-relu-logits__PYGThWj/exception.txt	3696
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:model-extraction-relu-logits	23	4f35a1b9-b99b-43a2-a02a-7acfb4b8698e	51a55e9e-c978-411f-b391-350ed3ef2712	/trials/4f35a1b9-b99b-43a2-a02a-7acfb4b8698e	/artifacts/51a55e9e-c978-411f-b391-350ed3ef2712	exception_info	true	valid		0	945.050534	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/model-extraction-relu-logits__bHB7XjV/exception.txt	4606
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:model-extraction-relu-logits	24	791fda56-7e7a-4c4d-9a6c-51f1565bdf2e	edbefa05-280c-46fe-a190-f5c18eb3f427	/trials/791fda56-7e7a-4c4d-9a6c-51f1565bdf2e	/artifacts/edbefa05-280c-46fe-a190-f5c18eb3f427	exception_info	true	valid		0	1030.979838	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/model-extraction-relu-logits__jJS3LGU/exception.txt	4606
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:multi-source-data-merger	31	e48c8bfc-4ab8-4794-8961-61c193efde01	dc088684-d85e-41df-a2aa-a3156e547421	/trials/e48c8bfc-4ab8-4794-8961-61c193efde01	/artifacts/dc088684-d85e-41df-a2aa-a3156e547421	exception_info	true	valid		0	57.953895	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/multi-source-data-merger__bMPHQN7/exception.txt	5032
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:nginx-request-logging	36	c5158856-52cb-428e-8651-84c05d93830a	02fd81c0-1339-49d7-8e3d-681fa4127203	/trials/c5158856-52cb-428e-8651-84c05d93830a	/artifacts/02fd81c0-1339-49d7-8e3d-681fa4127203	exception_info	true	valid		0	49.030267	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/nginx-request-logging__oa7n7Pz/exception.txt	5014
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:openssl-selfsigned-cert	37	65f2f7c1-4e43-4e1f-9592-f80dc3e43574	b1172eb6-65c9-4cca-901e-7a4314aa0e4a	/trials/65f2f7c1-4e43-4e1f-9592-f80dc3e43574	/artifacts/b1172eb6-65c9-4cca-901e-7a4314aa0e4a	exception_info	true	valid		0	44.337805	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/openssl-selfsigned-cert__EwWBxST/exception.txt	4513
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:polyglot-rust-c	43	a23d5970-e9a9-4bbd-833b-4c7e94612c50	e2063605-811d-4a0a-ba89-402f594a3039	/trials/a23d5970-e9a9-4bbd-833b-4c7e94612c50	/artifacts/e2063605-811d-4a0a-ba89-402f594a3039	exception_info	true	valid		0	959.517623	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/polyglot-rust-c__dkexcGr/exception.txt	4606
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:polyglot-rust-c	45	1f3d875e-1130-4a7c-89e3-673433602229	c12010ae-6599-4b32-9def-6ecb8afb2a33	/trials/1f3d875e-1130-4a7c-89e3-673433602229	/artifacts/c12010ae-6599-4b32-9def-6ecb8afb2a33	exception_info	true	valid		0	60.987463	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/polyglot-rust-c__wM2ssgQ/exception.txt	3493
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:query-optimize	49	1659613d-418a-4622-acbc-333161881d1d	99ecda05-4a27-48e3-8c3b-b960c6616295	/trials/1659613d-418a-4622-acbc-333161881d1d	/artifacts/99ecda05-4a27-48e3-8c3b-b960c6616295	exception_info	true	valid		0	900.76962	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/query-optimize__RQGeaFK/exception.txt	3659
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:schemelike-metacircular-eval	52	7e7183eb-c4ad-4b2b-b9cb-5e31e6f47158	2d2b89b7-4b7d-4e0f-ad08-b532d6162611	/trials/7e7183eb-c4ad-4b2b-b9cb-5e31e6f47158	/artifacts/2d2b89b7-4b7d-4e0f-ad08-b532d6162611	exception_info	true	valid		0	3036.183722	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/schemelike-metacircular-eval__8tkhMvk/exception.txt	4607
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:schemelike-metacircular-eval	53	91a28679-9597-4849-b549-ff3b103c2bb2	2d65842a-35ae-4449-ba3b-4728b187ca55	/trials/91a28679-9597-4849-b549-ff3b103c2bb2	/artifacts/2d65842a-35ae-4449-ba3b-4728b187ca55	exception_info	true	valid		0	49.235036	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/schemelike-metacircular-eval__BDLT649/exception.txt	4271
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:schemelike-metacircular-eval	54	612e5e12-d33d-407f-b39a-122220baf7f9	e86a281e-e8bd-4863-8b10-e409be5b491f	/trials/612e5e12-d33d-407f-b39a-122220baf7f9	/artifacts/e86a281e-e8bd-4863-8b10-e409be5b491f	exception_info	true	valid		0	2447.68969	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/schemelike-metacircular-eval__cmJsoMc/exception.txt	4607
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:sqlite-db-truncate	55	331526ac-86aa-43ff-8924-52388b4c9c4b	a5376b38-faf3-413c-982c-ff611931adf0	/trials/331526ac-86aa-43ff-8924-52388b4c9c4b	/artifacts/a5376b38-faf3-413c-982c-ff611931adf0	exception_info	true	valid		0	54.892823	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/sqlite-db-truncate__Ui3PDFe/exception.txt	3405
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:torch-pipeline-parallelism	58	a8490ede-113d-4b7e-8a20-abd1da8b0a33	69152548-7eef-4dc1-ae33-79b1558ca370	/trials/a8490ede-113d-4b7e-8a20-abd1da8b0a33	/artifacts/69152548-7eef-4dc1-ae33-79b1558ca370	exception_info	true	valid		0	151.065991	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/torch-pipeline-parallelism__9jLSXo9/exception.txt	5005
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:torch-pipeline-parallelism	60	715283d9-933b-44dc-b0ec-c4e75dcecaf8	cb1eaf3d-ecd7-4893-a2bd-3913900124cf	/trials/715283d9-933b-44dc-b0ec-c4e75dcecaf8	/artifacts/cb1eaf3d-ecd7-4893-a2bd-3913900124cf	exception_info	true	valid		0	1054.955799	r2://benchmarking/terminal-bench/model-backends/phase3/raw/router-anthropic-sonnet/2026-06-27__01-30-11/torch-pipeline-parallelism__aYt5g7Q/exception.txt	4606
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:password-recovery	42	c2dd38fc-8bef-4c7b-a183-0d2f06adfb29	79df82e6-4cc8-460e-9e14-f53f8386f2b6	/trials/c2dd38fc-8bef-4c7b-a183-0d2f06adfb29	/artifacts/79df82e6-4cc8-460e-9e14-f53f8386f2b6	exception_info	true	valid		0	1067.207887	r2://benchmarking/phase3/raw/router-deepseek-flash/2026-06-28__13-28-50/password-recovery__eJpKpin/exception.txt	4660
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	43	0974a602-2833-45d7-a9a4-7db245b2aceb	c858d827-54dd-45e7-870c-6c597d42e6c5	/trials/0974a602-2833-45d7-a9a4-7db245b2aceb	/artifacts/c858d827-54dd-45e7-870c-6c597d42e6c5	exception_info	true	valid		0	949.584229	r2://benchmarking/phase3/raw/router-deepseek-flash/2026-06-28__13-28-50/polyglot-rust-c__AUKGCfh/exception.txt	4660
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	44	7da41a56-a1ca-4c6a-9f09-5f187a5db4d1	f7b752a7-7e57-457f-b419-4e11d69c9da7	/trials/7da41a56-a1ca-4c6a-9f09-5f187a5db4d1	/artifacts/f7b752a7-7e57-457f-b419-4e11d69c9da7	exception_info	true	valid		0	951.685429	r2://benchmarking/phase3/raw/router-deepseek-flash/2026-06-28__13-28-50/polyglot-rust-c__ioxhm2J/exception.txt	4660
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	45	2831b3fb-da31-455c-a388-972a28404259	7e73a786-8fda-4c45-b26f-3f118c573ffa	/trials/2831b3fb-da31-455c-a388-972a28404259	/artifacts/7e73a786-8fda-4c45-b26f-3f118c573ffa	exception_info	true	valid		0	950.583632	r2://benchmarking/phase3/raw/router-deepseek-flash/2026-06-28__13-28-50/polyglot-rust-c__xtDH7WL/exception.txt	4660
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:query-optimize	50	fdbea548-937e-4de0-bbe9-f17853b0ed59	610faebf-0b93-415d-b410-7cf41cb9c82d	/trials/fdbea548-937e-4de0-bbe9-f17853b0ed59	/artifacts/610faebf-0b93-415d-b410-7cf41cb9c82d	exception_info	false	valid			2380.542489	r2://benchmarking/phase3/raw/router-deepseek-flash/2026-06-28__13-28-50/query-optimize__9JBUsJZ/exception.txt	6060
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	52	62bf2d68-d27f-40a1-9ec2-0461637a13c4	027ca684-99dc-4c20-89ae-88049ab30627	/trials/62bf2d68-d27f-40a1-9ec2-0461637a13c4	/artifacts/027ca684-99dc-4c20-89ae-88049ab30627	exception_info	true	valid		0	2445.270802	r2://benchmarking/phase3/raw/router-deepseek-flash/2026-06-28__13-28-50/schemelike-metacircular-eval__3hKYE6m/exception.txt	4661
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	53	b9d9329c-8854-44b0-8785-c2ee00d8c2dc	13a70f43-095a-4dc7-9cd7-e71b6eaa877b	/trials/b9d9329c-8854-44b0-8785-c2ee00d8c2dc	/artifacts/13a70f43-095a-4dc7-9cd7-e71b6eaa877b	exception_info	true	valid		0	2627.354251	r2://benchmarking/phase3/raw/router-deepseek-flash/2026-06-28__13-28-50/schemelike-metacircular-eval__duMoi9Y/exception.txt	4661
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	54	853995cc-d989-4780-b740-d65d9acce67b	19968b29-f3c4-4ebc-8bb2-325674f6ba02	/trials/853995cc-d989-4780-b740-d65d9acce67b	/artifacts/19968b29-f3c4-4ebc-8bb2-325674f6ba02	exception_info	true	valid		0	2832.883629	r2://benchmarking/phase3/raw/router-deepseek-flash/2026-06-28__13-28-50/schemelike-metacircular-eval__fNtNyK8/exception.txt	4661
